Date,MA,RSI(*10^2),WR,ROC,MACD(*10^2)
10/24/17,0.713766326,86.59722576,0.073567581,0.224319416,50.0210875
10/25/17,0.765262746,76.25267232,0.272116835,0.175740908,-12.39179905
10/26/17,0.53434872,52.16022582,0.220762428,0.059191822,-29.91990385
10/27/17,0.557115919,52.16022582,0.246618,0.026201389,-47.28012161
10/28/17,0.563908765,52.16022582,0.535359258,-0.008460888,-77.53224907
10/29/17,0.435932984,62.11813215,0,0.077781849,-51.32347002
10/30/17,0.490103535,62.11813215,0.033781915,0.095075723,-41.74117576
10/31/17,0.416763349,62.11813215,0,0.141918395,-8.385389602
11/1/17,0.333857024,62.11813215,0,0.163710402,41.26958315
11/2/17,0.374722554,62.11813215,0,0.129195643,74.19430682
11/3/17,0.322363156,65.86893779,0,0.202337292,140.5673636
11/4/17,0.337262045,65.86893779,0,0.243074362,197.8231622
11/5/17,0.393130961,65.86893779,0.040473147,0.25355512,206.1694664
11/6/17,0.438098708,54.18288609,0.253671801,0.184469971,143.9774542
11/7/17,0.486239893,54.18288609,0.195379842,0.250899366,101.767072
11/8/17,0.515866336,54.18288609,0.185991506,0.209650868,65.56836664
11/9/17,0.570266252,54.18288609,0.168291458,0.215323568,33.97760066
11/10/17,0.605944182,50.40145955,0.432397289,0.163190299,-52.88436253
11/11/17,0.540482026,50.40145955,0.667400256,0.067222876,-132.8973994
11/12/17,0.634436015,34.32311635,1,-0.068473739,-293.8148687
11/13/17,0.651605411,49.43704151,0.515509104,0.025292118,-281.0355123
11/14/17,0.655962101,49.43704151,0.548390908,-0.025756757,-273.0779853
11/15/17,0.682360121,49.43704151,0.079078606,0.081376118,-157.6097822
11/16/17,0.595807673,49.43704151,0,0.085764747,-17.99998326
11/17/17,0.603200976,49.43704151,0,0.057979721,70.7691789
11/18/17,0.615797712,49.43704151,0.023986237,0.061247759,109.4088952
11/19/17,0.598475478,49.43704151,0,0.145739298,145.2595627
11/20/17,0.620154045,49.43704151,0,0.135021938,158.204504
11/21/17,0.646980745,49.43704151,0,0.130622391,151.6708696
11/22/17,0.626077826,49.43704151,0,0.155070158,158.2168349
11/23/17,0.656272509,49.43704151,0.01227205,0.225812221,141.6820387
11/24/17,0.699144779,49.43704151,0.006684345,0.256005787,117.041295
11/25/17,0.64750596,93.64446485,0,0.523258901,144.7814376
11/26/17,0.605434294,93.45237161,0,0.338701588,153.1481598
11/27/17,0.497340485,94.84283839,0,0.496588973,261.9375745
11/28/17,0.393432022,94.84283839,0,0.363090371,336.0748973
11/29/17,0.335155639,94.84283839,0.015676801,0.269220862,349.6697161
11/30/17,0.37801992,94.84283839,0,0.289575372,357.2332796
12/1/17,0.357457741,96.59118127,0,0.392313745,424.6660569
12/2/17,0.390957526,96.59118127,0.001401821,0.358685067,430.5977103
12/3/17,0.402060878,96.59118127,0,0.407828098,454.9897834
12/4/17,0.443217311,96.59118127,0,0.437359488,463.0415807
12/5/17,0.488203489,96.59118127,0,0.401931656,427.9990948
12/6/17,0.379754675,98.31042471,0,0.643977214,614.8501021
12/7/17,0.313954237,98.88098799,0,1.000001818,1058.652132
12/8/17,0.337156749,98.88098799,0,0.936383528,1305.710606
12/9/17,0.388933251,63.28206725,0.21231202,0.726899251,1148.434112
12/10/17,0.36871385,63.28206725,0.278761123,0.530083716,927.7906535
12/11/17,0.405517625,63.28206725,0.258133243,0.514085571,737.1479836
12/12/17,0.453719021,63.28206725,0,0.741747488,829.9527365
12/13/17,0.505246758,63.28206725,0.065650899,0.656425592,752.1757453
12/14/17,0.516761827,63.28206725,0.160100242,0.493241584,558.6085202
12/15/17,0.550995653,63.28206725,0,0.633464707,566.2659944
12/16/17,0.484977973,63.28206725,0,0.72058005,724.8003483
12/17/17,0.540294899,63.28206725,0.027645613,0.664236765,719.6157698
12/18/17,0.606560519,63.28206725,0.067888606,0.635881009,597.7778878
12/19/17,0.551485554,63.28206725,0.295679654,0.309883898,292.121297
12/20/17,0.482014837,56.2335859,0.457074734,0.053385641,-2.276167246
12/21/17,0.475002005,56.2335859,0.745574432,-0.048240068,-399.4218681
12/22/17,0.449233112,62.30658351,0.930622501,0.003177136,-778.1186848
12/23/17,0.537401882,60.94915616,1,-0.073517776,-1194.817852
12/24/17,0.525909669,60.94915616,0.969842225,-0.074310088,-1408.224365
12/25/17,0.514051808,54.97352053,0.940158346,-0.182756027,-1480.160335
12/26/17,0.473202713,54.97352053,1,-0.182494036,-1526.217435
12/27/17,0.458079662,56.6516145,0.678974632,-0.040793483,-1265.984986
12/28/17,0.434859648,56.6516145,0.888907575,-0.190824747,-1214.729286
12/29/17,0.390721696,56.6516145,0.917837602,-0.271027189,-1161.356963
12/30/17,0.383595426,56.6516145,1,-0.314541362,-1212.984155
12/31/17,0.34125345,56.6516145,0.834675554,-0.252943673,-1076.262596
1/1/18,0.352081336,56.6516145,0.871630838,-0.222195797,-994.6263526
1/2/18,0.335189993,56.6516145,0.570404263,-0.13674806,-747.9377921
1/3/18,0.434492088,56.6516145,0.351084322,-0.061956548,-557.3946568
1/4/18,0.488019226,56.6516145,0.231735528,-0.009986541,-418.6007703
1/5/18,0.328426108,63.84936087,0,0.24661437,-44.28827075
1/6/18,0.378478111,63.84936087,0,0.241592997,204.1525647
1/7/18,0.434295933,63.84936087,0.039781422,0.21509424,320.8572054
1/8/18,0.454258747,53.04150725,0.500360494,0.110979793,127.7429152
1/9/18,0.47120045,53.04150725,0.634791265,-0.056132548,-78.90181555
1/10/18,0.4511502,53.04150725,0.702251961,0.003952436,-247.9379309
1/11/18,0.432285556,53.04150725,0.980207738,-0.06452901,-494.225902
1/12/18,0.427044056,53.04150725,0.830075075,0.05276411,-550.6778094
1/13/18,0.42569659,53.04150725,0.877089422,-0.026429213,-578.0965336
1/14/18,0.420144562,53.04150725,0.861742878,0.004125834,-561.1517601
1/15/18,0.423983702,53.04150725,0.822145662,-0.06621819,-503.5597847
1/16/18,0.398204579,53.04150725,0.936021842,-0.09958783,-501.1556546
1/17/18,0.564379203,46.69391425,1,-0.260803959,-784.9338317
1/18/18,0.521839159,20.17789825,0.963162302,-0.339388374,-891.1867281
1/19/18,0.452747887,20.17789825,0.99066898,-0.354772663,-929.505776
1/20/18,0.413317752,42.15293325,0.696332895,-0.2451136,-672.6659744
1/21/18,0.504320187,42.15293325,0.906414781,-0.246344927,-653.9392915
1/22/18,0.507148734,42.15293325,0.889786063,-0.217532841,-598.397729
1/23/18,0.47432962,42.15293325,0.968041505,-0.22264061,-559.434296
1/24/18,0.466153346,42.15293325,0.942902444,-0.151505368,-487.0142061
1/25/18,0.419160996,42.15293325,0.904988034,-0.18118834,-389.8550533
1/26/18,0.378153883,42.15293325,1,-0.204578068,-349.294913
1/27/18,0.324943366,42.15293325,0.817589687,-0.168061559,-220.8177886
1/28/18,0.268090573,42.15293325,0.848291519,-0.184184263,-126.2224019
1/29/18,0.238231048,42.15293325,0.90603349,-0.17275054,-73.52836205
1/30/18,0.41952023,55.12810857,1,-0.083915578,-153.0610831
1/31/18,0.414309871,55.12810857,1,-0.111313901,-192.6283402
2/1/18,0.523856256,55.12810857,1,-0.18716737,-319.2135846
2/2/18,0.505085819,27.74077381,1,-0.312636574,-388.5830849
2/3/18,0.674198785,35.04530439,1,-0.230547191,-400.6972663
2/4/18,0.650362718,35.04530439,1,-0.270360298,-426.8021574
2/5/18,0.695641453,26.21709264,1,-0.390646203,-600.9782289
2/6/18,0.630132632,26.21709264,0.981510014,-0.386163674,-647.0584528
2/7/18,0.581624505,42.92239362,0.730868026,-0.288980249,-470.111573
2/8/18,0.533585967,42.92239362,0.700868125,-0.248798939,-293.5447117
2/9/18,0.492052551,42.92239362,0.699898562,-0.284577894,-143.1657895
2/10/18,0.452214048,42.92239362,0.677508394,-0.272189023,-7.790973366
2/11/18,0.424398809,42.92239362,0.655991324,-0.255889439,104.5635022
2/12/18,0.487747532,42.92239362,0.632552076,-0.207779738,158.1964681
2/13/18,0.468084812,42.92239362,0.457733753,-0.14726006,274.6215711
2/14/18,0.586945271,42.92239362,0,0.02767454,450.110071
2/15/18,0.566938662,42.92239362,0,0.064001868,575.8298536
2/16/18,0.480535925,42.92239362,0,0.143959171,728.6335292
2/17/18,0.430223017,42.92239362,0,0.290613681,896.3117781
2/18/18,0.450683002,81.00360936,0,0.621015819,1002.365098
2/19/18,0.509512434,81.00360936,0,0.604364909,1034.034753
2/20/18,0.393974744,72.79119102,0,0.406228428,1047.521818
2/21/18,0.461611919,72.79119102,0.04346644,0.364714515,992.4211138
2/22/18,0.49795719,35.91359347,0.439240443,0.204484573,745.5607414
2/23/18,0.539172083,35.91359347,0.369698252,0.221426374,587.0689293
2/24/18,0.578976338,35.91359347,0.366934164,0.219075311,462.6177854
2/25/18,0.608067827,35.91359347,0.509816031,0.201855391,303.2107495
2/26/18,0.592051967,35.91359347,0.373049962,0.203638425,273.3681901
2/27/18,0.505648361,35.21784007,0.520942394,0.105502448,238.7362411
2/28/18,0.508898953,35.21784007,0.531713763,0.094864775,212.5651991
3/1/18,0.50852339,35.21784007,0.224944134,0.087114241,267.6996198
3/2/18,0.542426833,33.14880883,0.271148967,0.00822066,278.7187672
3/3/18,0.562877769,33.14880883,0.037456254,0.021750138,321.3850502
3/4/18,0.564146606,33.14880883,0,0.028729878,343.5725485
3/5/18,0.553218355,33.14880883,0,0.011100437,348.8613316
3/6/18,0.528606432,33.14880883,0.414029496,-0.042929266,235.236542
3/7/18,0.484345233,46.38522123,0.768456116,0.018828414,66.34660398
3/8/18,0.483928817,46.38522123,0.87701233,-0.023780151,-71.35797415
3/9/18,0.581470082,43.95992863,1,-0.106379879,-263.002491
3/10/18,0.596579073,43.95992863,1,-0.098033536,-415.5358012
3/11/18,0.572882615,43.47234718,0.988679196,-0.151830472,-486.7939742
3/12/18,0.542830742,43.47234718,0.842342674,-0.110143037,-454.5164359
3/13/18,0.512804648,43.47234718,0.852499686,-0.117207875,-413.3456319
3/14/18,0.481441537,32.78791037,0.852918333,-0.16856911,-364.3728179
3/15/18,0.4851655,32.78791037,1,-0.235382864,-413.6220343
3/16/18,0.430877532,32.78791037,0.945458613,-0.246893183,-397.3979265
3/17/18,0.374311671,32.78791037,1,-0.27403691,-391.7469539
3/18/18,0.328387588,32.78791037,1,-0.29048054,-378.5923131
3/19/18,0.338308207,32.78791037,0.907161092,-0.218444827,-313.7071402
3/20/18,0.371259785,32.78791037,0.7769365,-0.149477103,-225.0850073
3/21/18,0.365409164,32.78791037,0.556135872,-0.098050561,-106.7630152
3/22/18,0.545027482,33.76435564,0.486870877,-0.043883572,-52.29708721
3/23/18,0.519327735,33.76435564,0.452304249,-0.002359021,-3.28224426
3/24/18,0.513422108,33.76435564,0.514584161,-0.013100925,27.25170016
3/25/18,0.502117491,30.07506017,0.55915644,-0.061587315,46.82537231
3/26/18,0.463831418,30.07506017,0.708583981,-0.076107355,43.81357492
3/27/18,0.516678494,30.07506017,1,-0.139546558,-27.21311253
3/28/18,0.536369284,37.0301284,0.921436848,-0.047587446,-52.08610843
3/29/18,0.50920513,37.0301284,0.930554411,-0.067967723,-58.60024352
3/30/18,0.688352893,24.2600592,1,-0.170568462,-188.2098876
3/31/18,0.641232043,24.2600592,0.974361913,-0.151251038,-244.667486
4/1/18,0.598557448,24.2600592,0.973354757,-0.175281442,-258.2501485
4/2/18,0.55096017,24.2600592,0.92576261,-0.182414285,-231.3794197
4/3/18,0.509622338,25.96490987,0.744384178,-0.17181054,-144.7691081
4/4/18,0.512156003,25.96490987,0.704831225,-0.145439464,-70.68806402
4/5/18,0.456435327,25.96490987,1,-0.217625155,-86.80773681
4/6/18,0.45557645,25.96490987,1,-0.237637008,-110.2591101
4/7/18,0.393841963,25.96490987,0.98470099,-0.230074087,-104.4777167
4/8/18,0.36606191,26.39298076,0.776827723,-0.170289684,-35.48897694
4/9/18,0.407731257,26.39298076,0.92967458,-0.149427695,-19.93702777
4/10/18,0.350241798,26.39298076,0.866912724,-0.147727872,12.85536551
4/11/18,0.29793495,26.39298076,0.760613336,-0.128838332,61.94487952
4/12/18,0.316646783,60.56845603,0,0.14025556,218.054605
4/13/18,0.351033313,60.56845603,0,0.14504836,326.8846342
4/14/18,0.382638718,60.56845603,0,0.158405989,399.8138703
4/15/18,0.373320111,60.56845603,0,0.185464487,472.2064102
4/16/18,0.421471557,60.56845603,0,0.129231955,504.0509826
4/17/18,0.441107147,60.56845603,0.267927005,0.063143902,443.8405974
4/18/18,0.471005266,66.09795899,0.115156948,0.196063204,422.8080698
4/19/18,0.525640801,66.09795899,0.108909114,0.238054617,393.4768916
4/20/18,0.47662656,66.09795899,0,0.334309768,444.5564571
4/21/18,0.532989236,66.09795899,0.021135127,0.255006538,450.1576289
4/22/18,0.575622491,66.09795899,0,0.333069955,447.4928721
4/23/18,0.632197793,66.09795899,0,0.316822195,423.4336981
4/24/18,0.538155862,66.09795899,0,0.379609313,465.1931177
4/25/18,0.380338385,58.87714927,0,0.230670331,478.6999168
4/26/18,0.42077385,58.87714927,0.226761921,0.165830758,408.5907883
4/27/18,0.464086633,58.87714927,0.367500168,0.121173099,308.1705619
4/28/18,0.500234201,58.87714927,0.413889412,0.070473493,214.5405561
4/29/18,0.540494566,58.87714927,0.183712263,0.115460101,191.8082225
4/30/18,0.576619079,62.8682948,0.226097218,0.172777839,152.9461307
5/1/18,0.564497015,62.8682948,0.280315891,0.131613081,112.6434276
5/2/18,0.612173098,62.8682948,0.294628749,0.127870733,73.53577096
5/3/18,0.4472995,60.86598808,0.022143091,0.088848416,92.7043372
5/4/18,0.470266412,60.86598808,0,0.10742852,108.4125789
5/5/18,0.451263018,60.86598808,0,0.097720945,112.6967947
5/6/18,0.508383905,60.86598808,0.19796407,0.077936578,80.86031288
5/7/18,0.565344916,51.10883599,0.196473686,0.007942825,50.13776211
5/8/18,0.538649029,50.91453281,0.656980799,-0.044470571,-29.9722984
5/9/18,0.511207248,50.91453281,0.550170142,0.006874119,-73.42873253
5/10/18,0.515451013,50.91453281,0.563512901,0.033300704,-104.881078
5/11/18,0.653400642,33.17724789,1,-0.051493468,-232.8475413
5/12/18,0.629625171,33.17724789,0.988341364,-0.091055212,-304.666834
5/13/18,0.584658215,33.17724789,1,-0.085970515,-341.4789386
5/14/18,0.552268642,33.17724789,0.859292276,-0.06358661,-326.9213473
5/15/18,0.513451588,33.17724789,0.964219677,-0.076991129,-322.1888549
5/16/18,0.473447031,18.30096807,0.994372238,-0.121192635,-310.3414908
5/17/18,0.519806173,18.30096807,1,-0.168888809,-335.3716276
5/18/18,0.456117012,18.30096807,0.921083203,-0.159461671,-317.7648671
5/19/18,0.434259875,18.30096807,0.912830408,-0.144448244,-290.8523451
5/20/18,0.381684098,24.17556282,0.736915601,-0.116704598,-224.4826332
5/21/18,0.405617122,24.17556282,0.770184644,-0.091352034,-186.1498758
5/22/18,0.356743133,24.17556282,0.761077316,-0.099271351,-150.0094958
5/23/18,0.488984132,24.17556282,1,-0.18845975,-225.5365723
5/24/18,0.668980475,24.19064507,0.990464883,-0.106578966,-257.9198644
5/25/18,0.610862302,24.19064507,0.980808144,-0.106969541,-260.9590129
5/26/18,0.611847319,24.19064507,1,-0.132404917,-276.0532447
5/27/18,0.551737151,24.19064507,0.985545107,-0.1491217,-265.0173505
5/28/18,0.538192226,24.19064507,0.998586567,-0.13709731,-242.1978522
5/29/18,0.475562204,24.19064507,0.899554743,-0.119369162,-195.7138815
5/30/18,0.408969151,24.19064507,0.963515047,-0.08891103,-160.6131455
5/31/18,0.364842342,24.19064507,0.962377218,-0.103559382,-124.4455605
6/1/18,0.321604328,24.19064507,0.834917468,-0.085438342,-70.44625368
6/2/18,0.285173353,15.00294819,0.74045619,-0.101354036,-12.84514097
6/3/18,0.256160615,15.00294819,0.720769083,-0.089250632,28.96142546
6/4/18,0.196149996,15.00294819,0.850657906,-0.106751955,42.16360972
6/5/18,0.499302539,38.82482705,0.097355371,0.007938619,68.85331013
6/6/18,0.51435452,38.82482705,0.085087377,0.007036123,88.17858265
6/7/18,0.489917081,38.82482705,0,0.013131128,108.455686
6/8/18,0.49921053,52.02598495,0.168339851,0.037756838,113.6015401
6/9/18,0.555423666,52.02598495,0.183085713,0.034462664,115.3086028
6/10/18,0.789574905,15.0369694,1,-0.077291447,8.055243087
6/11/18,0.752336559,15.0369694,0.890158071,-0.078312063,-42.23768541
6/12/18,0.706228247,15.0369694,0.886120119,-0.068525109,-66.24177749
6/13/18,0.749649201,15.0369694,1,-0.144992635,-144.7592996
6/14/18,0.710815384,28.31822602,0.756489613,-0.117865434,-138.7749968
6/15/18,0.66368516,28.31822602,0.76354792,-0.131813909,-123.3370084
6/16/18,0.604061063,28.31822602,0.857613772,-0.147661734,-117.6112778
6/17/18,0.542494067,28.31822602,0.89069913,-0.138109855,-107.4154044
6/18/18,0.487134809,28.31822602,0.904385779,-0.153620644,-91.33867335
6/19/18,0.441002828,28.31822602,0.690350747,-0.115813125,-32.6650579
6/20/18,0.393506423,28.31822602,0.706727442,-0.125263067,9.693530235
6/21/18,0.360308022,28.31822602,0.658761269,-0.112769822,48.31298022
6/22/18,0.290831948,28.31822602,0.987018915,-0.168466933,21.90804269
6/23/18,0.605728116,37.02142081,1,-0.093742507,-13.63218304
6/24/18,0.547010392,37.02142081,0.960886534,-0.102567092,-24.94707208
6/25/18,0.482695912,37.02142081,0.905325644,-0.097082774,-18.87934286
6/26/18,0.498838505,43.61853852,0.875668343,-0.015375176,-6.510755323
6/27/18,0.508690654,40.4758154,1,-0.082676731,-7.199833239
6/28/18,0.450641044,40.4758154,0.984267974,-0.079777179,0.772456933
6/29/18,0.511248274,40.4758154,1,-0.092285265,-13.00232561
6/30/18,0.487262371,42.34828095,0.630832827,-0.03730141,25.91932934
7/1/18,0.479746938,42.34828095,0.453072848,-0.011020501,74.9529302
7/2/18,0.481446815,42.34828095,0.345911654,-0.040215353,119.9048126
7/3/18,0.472179254,42.34828095,0.157711141,-0.01314699,168.4825775
7/4/18,0.462000599,42.34828095,0.196614747,-0.024781104,191.7022416
7/5/18,0.532836516,61.22910902,0.032133382,0.042763553,202.8925367
7/6/18,0.555022967,61.22910902,0.098824431,0.067393476,198.0970104
7/7/18,0.600072847,61.22910902,0.044805145,0.068685587,194.1398794
7/8/18,0.559082675,61.22910902,0,0.087276221,205.8539951
7/9/18,0.602419908,61.22910902,0.034939852,0.081279614,202.2101639
7/10/18,0.627123732,59.59873131,0.287347558,0.067787516,165.2200747
7/11/18,0.650788214,59.59873131,0.445277701,0.044117839,119.0795603
7/12/18,0.675753044,59.59873131,0.414720249,0.083686308,89.67638019
7/13/18,0.528612736,42.92360981,0.960252069,0.00338688,48.53432902
7/14/18,0.514785517,42.92360981,1,-0.020981855,21.92352186
7/15/18,0.49723853,42.92360981,0.984704205,-0.033595243,7.194827851
7/16/18,0.50397248,55.46184118,0.46661605,-0.016909406,33.56232279
7/17/18,0.438387246,62.50699615,0,0.041955033,95.71263393
7/18/18,0.303279709,67.93053195,0,0.108769099,189.0918864
7/19/18,0.332676309,67.93053195,0,0.128272502,248.609496
7/20/18,0.376311505,67.93053195,0,0.126437325,277.7106656
7/21/18,0.420882467,67.93053195,0.078392142,0.086092506,269.6729972
7/22/18,0.453977695,67.93053195,0,0.10815658,264.8851209
7/23/18,0.42683409,73.98619784,0,0.181098177,277.3906816
7/24/18,0.477888324,73.98619784,0,0.209763283,272.212922
7/25/18,0.417029525,77.14414204,0,0.288604256,320.8049992
7/26/18,0.480426743,85.20870422,0.031759001,0.311155578,323.2513342
7/27/18,0.540672419,68.41235992,0.15489027,0.27220157,272.4662099
7/28/18,0.60812386,68.41235992,0.034416657,0.309403292,252.893546
7/29/18,0.628712899,68.41235992,0.025808383,0.259725104,225.4644969
7/30/18,0.621396531,68.41235992,0.021904006,0.196654542,192.8199135
7/31/18,0.517861145,63.80403267,0.359707348,0.081290866,117.5036346
8/1/18,0.530257593,60.77857442,0.74253918,0.023588159,13.78392452
8/2/18,0.546731234,60.77857442,0.702338527,0.024186041,-53.47874676
8/3/18,0.54411587,60.77857442,0.93504607,0.008113054,-126.1558168
8/4/18,0.577534919,60.77857442,1,-0.027313394,-189.6451137
8/5/18,0.632765193,60.77857442,1,-0.088246344,-255.0716798
8/6/18,0.599823034,60.77857442,1,-0.094233494,-290.4782335
8/7/18,0.559016698,41.20541388,0.995697706,-0.152421103,-300.895859
8/8/18,0.576596402,41.20541388,1,-0.179435202,-330.2484665
8/9/18,0.581097003,41.20541388,1,-0.194341867,-375.0711938
8/10/18,0.520737707,9.622372384,1,-0.218247626,-385.3918757
8/11/18,0.509919604,9.622372384,1,-0.251924883,-405.5029911
8/12/18,0.444897801,33.23114445,0.917302689,-0.232307413,-374.9263706
8/13/18,0.445714401,33.23114445,0.882942277,-0.198278429,-330.7161894
8/14/18,0.458559175,34.87874674,0.92294756,-0.174185967,-296.229257
8/15/18,0.399801705,34.87874674,0.847681058,-0.16365302,-242.7419734
8/16/18,0.395720478,34.87874674,0.837783451,-0.142250329,-196.264758
8/17/18,0.378401238,34.87874674,0.843264283,-0.129007857,-157.4252546
8/18/18,0.414575772,34.87874674,0.658656419,-0.081947828,-105.4134447
8/19/18,0.372440322,34.87874674,0.689775556,-0.083573157,-67.62308339
8/20/18,0.330522085,34.87874674,0.593214389,-0.072486218,-25.87306446
8/21/18,0.414563072,34.87874674,0.547212606,-0.047182643,-5.194499101
8/22/18,0.527036112,40.31886086,0,0.027897923,34.30271438
8/23/18,0.520126468,40.31886086,0.505786757,-0.006554319,33.07611597
8/24/18,0.544218909,46.14586719,0.072394419,0.065920891,58.61018015
8/25/18,0.35462934,46.14586719,0,0.064694826,97.74863298
8/26/18,0.403644833,46.14586719,0,0.061634739,123.1081227
8/27/18,0.45833163,46.14586719,0.039091303,0.074716321,133.3909409
8/28/18,0.313718345,55.99428811,0,0.100172158,171.64315
8/29/18,0.348457826,55.99428811,0,0.115970955,199.1676171
8/30/18,0.403517966,55.99428811,0.190122675,0.098200071,189.5221709
8/31/18,0.435102011,55.99428811,0.133003297,0.084705448,181.5177997
9/1/18,0.492557104,55.99428811,0.082101103,0.095988537,172.9588736
9/2/18,0.466439325,55.99428811,0,0.11737393,188.6538507
9/3/18,0.520767488,55.99428811,0,0.134302456,190.7106714
9/4/18,0.586171764,55.99428811,0,0.104916622,182.5430753
9/5/18,0.628364763,64.87611534,0.166951235,0.119362794,148.0499427
9/6/18,0.599960665,29.22987745,1,-0.016867363,31.16298469
9/7/18,0.596314932,29.22987745,0.918348578,-0.032478835,-35.8754827
9/8/18,0.598401653,29.22987745,1,-0.055231165,-93.98392499
9/9/18,0.598121107,29.22987745,1,-0.064417797,-136.1637481
9/10/18,0.582595694,25.21091826,1,-0.108436523,-161.4686388
9/11/18,0.533512934,25.21091826,0.945961495,-0.110461738,-161.6381656
9/12/18,0.477362411,25.21091826,0.968599258,-0.095133003,-155.698498
9/13/18,0.435051916,25.21091826,0.916941705,-0.09394317,-136.1749644
9/14/18,0.401371914,25.21091826,0.747990919,-0.0740467,-93.51885672
9/15/18,0.366489369,20.28827736,0.728859486,-0.100619052,-57.96974336
9/16/18,0.315884281,20.28827736,0.725212382,-0.101716622,-30.63055205
9/17/18,0.255877,20.28827736,0.844135501,-0.118991005,-25.82185137
9/18/18,0.221157134,20.28827736,0.936185811,-0.114779927,-33.05359088
9/19/18,0.4897489,56.15699193,0.639636118,-0.014126819,-28.26709109
9/20/18,0.486015405,56.15699193,0.368953957,-0.012709571,-12.25233806
9/21/18,0.346906852,67.36776236,0,0.047734559,32.35726534
9/22/18,0.342984108,67.36776236,0,0.074715614,71.37931721
9/23/18,0.401777996,67.36776236,0.088665217,0.075222962,87.86804364
9/24/18,0.420856124,67.36776236,0.24186349,0.054473611,85.91834297
9/25/18,0.463319829,67.36776236,0.357507777,0.049466874,74.26929327
9/26/18,0.466268795,67.36776236,0.625670583,0.022540431,49.45635656
9/27/18,0.49882623,67.36776236,0.480193548,0.005602988,40.76722361
9/28/18,0.527898553,67.36776236,0.152430421,0.025683979,53.23728274
9/29/18,0.532844919,64.96281119,0.447553982,0.004305809,41.66407322
9/30/18,0.5438424,64.96281119,0.354709768,0.03008064,38.28585894
10/1/18,0.576552568,64.96281119,0.315786038,0.049929605,36.97166771
10/2/18,0.575644888,64.96281119,0.467643954,0.03472692,28.47825009
10/3/18,0.506973559,64.96281119,0.846426583,0.008076549,10.26717184
10/4/18,0.437299319,52.62002441,0.947481928,-0.027925201,0.370542134
10/5/18,0.412095397,52.62002441,0.652446766,-0.0277631,5.328063191
10/6/18,0.438349731,52.62002441,0.533297033,-0.019217553,10.14921287
10/7/18,0.44252165,52.62002441,0.517180327,-0.009893231,11.95367621
10/8/18,0.435710024,52.62002441,0.310475169,0.005334238,18.4864792
10/9/18,0.448278417,52.62002441,0.296016677,0.023664974,22.26268802
10/10/18,0.496147586,52.62002441,0.27462299,0.013981128,24.31697128
10/11/18,0.70474344,18.31815569,1,-0.065426104,-23.80044921
10/12/18,0.734741219,18.31815569,0.968549565,-0.044262954,-50.99616954
10/13/18,0.678817019,18.31815569,1,-0.052499304,-66.78193287
10/14/18,0.623581713,18.31815569,0.862053003,-0.047136574,-66.02143372
10/15/18,0.593786431,28.82505518,0.458808301,-0.016772209,-41.91721084
10/16/18,0.60065537,28.82505518,0.07287087,0.019901003,-5.188735535
10/17/18,0.624325175,28.82505518,0.080489262,0.017358242,18.4583522
10/18/18,0.640179322,28.82505518,0.154822248,-7.73988E-05,29.39011425
10/19/18,0.629096156,28.82505518,0.308648151,-0.010921038,27.85811174
10/20/18,0.611671828,28.82505518,0.363364926,-0.012899159,23.33591527
10/21/18,0.603770526,28.82505518,0.250752489,-0.013139705,25.23589845
10/22/18,0.582373416,28.82505518,0.321363696,-0.017658828,22.1209616
10/23/18,0.555993517,28.82505518,0.38284586,-0.021944665,16.41823884
10/24/18,0.575650948,72.38664163,0.258000398,0.041556937,15.76721124
10/25/18,0.624558774,72.38664163,0.310645427,0.03661657,12.48297247
10/26/18,0.667805441,72.38664163,0.356125357,0.036297956,8.01406839
10/27/18,0.661901752,72.38664163,0.44451456,0.026434002,4.062804121
10/28/18,0.385533318,71.50123157,0.968360261,0.000718835,0.522602805
10/29/18,0.560867647,36.46159664,1,-0.032807409,-10.9783256
10/30/18,0.606471569,36.46159664,1,-0.043482609,-26.67169521
10/31/18,0.60332915,36.46159664,1,-0.040564725,-35.76548754
11/1/18,0.628804259,36.46159664,0.823163884,-0.025704945,-33.97250357
11/2/18,0.590934616,37.84827917,0.625794412,-0.015588593,-24.76970213
11/3/18,0.560372691,37.84827917,0.613855575,-0.021615168,-16.79186933
11/4/18,0.575231998,37.84827917,0.563312371,-0.017357492,-10.12673089
11/5/18,0.551797414,37.84827917,0.345162071,-0.006859756,0.959112488
11/6/18,0.536707912,37.84827917,0.341315917,-0.010839988,8.578624246
11/7/18,0.476914868,57.54345318,0,0.007553426,26.40005374
11/8/18,0.475855295,57.54345318,0.221512493,0.001930616,30.02070329
11/9/18,0.467186974,57.54345318,0.39556455,-0.003239679,25.91910365
11/10/18,0.447044295,57.54345318,0.589243052,-0.009009567,16.53914313
11/11/18,0.423270408,57.98141927,0.676792592,-0.000689367,7.517619196
11/12/18,0.431058847,65.78830285,0.549203137,0.015702969,5.689350759
11/13/18,0.449914471,65.78830285,0.702954157,0.011180212,-0.064343594
11/14/18,0.615507722,34.0238995,1,-0.02619339,-28.32704332
11/15/18,0.768225161,19.4133528,1,-0.098768996,-97.67532868
11/16/18,0.747732235,19.4133528,1,-0.124284085,-155.8843095
11/17/18,0.696875055,19.4133528,1,-0.130420294,-188.0529799
11/18/18,0.637182891,19.4133528,0.985521681,-0.134306307,-195.1294918
